Created,Polarity,Favorite_Count,Retweet_Count,ID, User_Name,Tweet
4/8/17 18:06,-0.15625,0,0,8.50772E+17,guyfrom_Houston,b'@mrsundaymovies u look like that guy who was in jurassic world and probably other things! #weeklyplanetpod\xe2\x80\xa6 https://t.co/W5VtzLpOmW'
4/8/17 18:04,0,0,0,8.50771E+17,cmendez182,b'@Blockbustedpod Like Jurassic world'
4/8/17 18:04,0,0,0,8.50771E+17,ebaydeals7,b'#Dinosaur #Jurassic: Loot Crate Exclusive Jurassic World METAL Sign March Primal Raptor #JurassicPark\xe2\x80\xa6 https://t.co/kdcyBQFe8w'
4/8/17 17:58,0,62,7,8.5077E+17,ChrisLikesDinos,"b""If the Universal Pictures logo doesn't spin/zoom to reveal Isla Nublar in Jurassic World 2 they messed up. https://t.co/2UnbDWYwlb"""
4/8/17 17:42,-0.4,1,1,8.50766E+17,kjohnson2u2,b'Jurassic world the game: https://t.co/nKOaEdCdf1 via @YouTube'
4/8/17 17:39,0,0,0,8.50765E+17,ebaydeals7,b'#JurassicPark Lot Of 2-1997 Burger King The Lost World Jurassic Park Watches https://t.co/E7MFaWTqPo #Jurassic\xe2\x80\xa6 https://t.co/4DpumAfzth'
4/8/17 17:34,0.116666667,1,0,8.50764E+17,damalur,b'She did not see Jurassic World because that was the first one where I was old enough to drive myself to the theater'
4/8/17 17:34,1,0,0,8.50764E+17,Jamie8270,"b'Eating chips, chocolate-covered pretzels, and watching ""Jurassic World"". #Perfect #saturday'"
4/8/17 17:33,0,0,0,8.50763E+17,ebaydeals7,b'#Dinosaur #Jurassic: Lot Of 2-1997 Burger King The Lost World #JurassicPark Watches https://t.co/Ni2jVSwJcG https://t.co/Vy00wmn4Ty'
4/8/17 17:31,0.4,1,0,8.50763E+17,Meretron,"b'@DJ_Erock23 @WilliamShatner Read: Jurassic Park, Lost World, Sphere, Congo, &amp; Next; Andromeda Strain great book/mov\xe2\x80\xa6 https://t.co/erSKMMpx0t'"
4/8/17 17:23,0,1,0,8.50761E+17,Dannyp_101,b'Someone edit this over that Jurassic world trailer https://t.co/Igp8yBfdM6'
4/8/17 17:15,0,1,0,8.50759E+17,Austin83Young,b'I want Jurassic Park/World Pop @OriginalFunko figures!!!! Maybe @BryceDHoward &amp; @prattprattpratt could throw their support at the idea \xf0\x9f\x98\x9c'
4/8/17 17:06,0,0,0,8.50757E+17,CGYenNews,b'Star Wars Episode 9 Script Is Finished! Jurassic World Director Colin Trevorrow Named Director!  https://t.co/gl8NoE6zEo'
4/8/17 17:02,-0.155555556,6,0,8.50756E+17,sydneysanders_,b'Someone go to the Jurassic World exhibit with me at the franklin institute before they close it down'
4/8/17 17:01,0.25,20,0,8.50756E+17,ColtonHordi,"b'@BryceDHoward Not my vehicle, but this was taken at the first screening of Jurassic World in Regina, Saskatchewan,\xe2\x80\xa6 https://t.co/TPlGwpxQvc'"
4/8/17 17:01,0.6,2,0,8.50755E+17,PaxtonGrassi,b'I liked a @YouTube video from @chrisandthemike https://t.co/2jq8jg7u21 Minecraft Jurassic World #20: Breeding Season | JurassiCraft'
